Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid,E6-Tiller PM10 µg/m³ Day,Dekning,E6-Tiller PM2.5 µg/m³ Day,Dekning,Elgeseter PM10 µg/m³ Day,Dekning,Elgeseter PM2.5 µg/m³ Day,Dekning,Elgeseter mobil PM10 µg/m³ Day,Dekning,Elgeseter mobil PM2.5 µg/m³ Day,Dekning,Omkjøringsvegen PM10 µg/m³ Day,Dekning,Omkjøringsvegen PM2.5 µg/m³ Day,Dekning,Torvet PM10 µg/m³ Day,Dekning,Torvet PM2.5 µg/m³ Day,Dekning,Åsveien skole PM10 µg/m³ Day,Dekning,Åsveien skole PM2.5 µg/m³ Day,Dekning,Bakke kirke PM10 µg/m³ Day,Dekning,Bakke kirke PM2.5 µg/m³ Day,Dekning
08.09.2020 00:00,5.0522370417,100,2.2079337917,100,,0,,0,,,,,9.1138564815,100,5.7261747685,100,2.6333333333,100,2.15,100,,,,,4.5405142083,100,2.3035651667,100
09.09.2020 00:00,4.4224185833,100,1.61632175,100,,38,,38,,,,,8.1281087963,100,5.2948831019,100,2.25,100,1.7375,100,,,,,2.7688595652,96,1.0108666087,96
10.09.2020 00:00,6.8618365833,100,3.1464365417,100,5.115548125,100,2.3798020417,100,,,,,9.7419386574,100,6.3131979167,100,4.3708333333,100,3.0916666667,100,,,,,4.8640673333,100,2.0455023333,100
11.09.2020 00:00,8.9753509583,100,2.578038,100,6.557741125,100,2.3687192083,100,,,,,12.6476319444,100,5.5983506944,100,5.0208333333,100,2.6041666667,100,,,,,7.55245625,100,2.243710375,100
12.09.2020 00:00,6.5245413333,100,1.8100825,100,4.5413969583,100,1.06885425,100,,,,,11.6550219907,100,6.2843738426,100,4.1833333333,100,3.0333333333,100,,,,,5.1506822917,100,2.0755337917,100
13.09.2020 00:00,5.2644132917,100,2.8347912083,100,3.5221774167,100,1.653734625,100,,,,,9.2779525463,100,7.02384375,100,3.0833333333,100,2.3708333333,100,,,,,3.2884505,100,1.3771412917,100
14.09.2020 00:00,14.047162,100,4.0903462917,100,10.2562645417,100,3.3490927917,100,,,,,19.6818900463,100,10.0169513889,100,5.8166666667,100,3.7708333333,100,,,,,8.2527314583,100,2.352490625,100
15.09.2020 00:00,11.6160722917,100,3.25355275,100,8.855988625,100,3.28305425,100,,,,,12.7530231482,100,6.2226388889,100,6.1375,100,4.2375,100,,,,,8.0728374583,100,2.635784875,100
16.09.2020 00:00,7.7940438333,100,2.469069375,100,7.9376248261,96,2.2664691304,96,,,,,12.5407511574,100,7.4022106481,100,4.025,100,2.5125,100,,,,,6.462189375,100,1.3863216667,100
17.09.2020 00:00,18.2030507917,100,4.405854125,100,15.0951362917,100,5.1631255,100,,,,,28.7007455077,100,11.270683812,100,8.9833333333,100,3.7625,100,,,,,12.2550129565,96,3.2687017826,96
18.09.2020 00:00,8.0743230417,100,3.3761811667,100,9.2078804583,100,2.8907429167,100,,,,,13.063849537,100,8.2479502315,100,5.875,100,3.975,100,,,,,8.5291275417,100,3.1839215417,100
19.09.2020 00:00,6.5774328261,96,2.8303296957,96,8.8520303333,100,3.8865870833,100,,,,,10.44553125,100,6.9368368056,100,7.3,100,4.8208333333,100,,,,,8.3784463043,96,3.6244051739,96
20.09.2020 00:00,5.3861121667,100,2.7619090417,100,5.7350318333,100,3.20917675,100,,,,,7.246275463,100,5.292056713,100,4.675,100,3.4833333333,100,,,,,4.7661399565,96,1.6431493043,96
21.09.2020 00:00,10.2209335417,100,3.043949125,100,6.3601806667,100,2.9881594167,100,,,,,16.19475,100,7.8177280093,100,5.1083333333,100,3,100,,,,,8.1554362083,100,3.0376622083,100
22.09.2020 00:00,8.787514625,100,4.0247175417,100,7.1401537826,96,2.3829985217,96,,,,,10.3213229167,100,6.6770763889,100,4.2958333333,100,3.2333333333,100,,,,,7.24323025,100,3.251209875,100
23.09.2020 00:00,10.0834881667,100,3.4577282917,100,9.0682031667,100,3.5596075417,100,,,,,14.5634525463,100,9.1060393519,100,5.6291666667,100,3.7583333333,100,,,,,7.6291496087,96,3.0438341739,96
24.09.2020 00:00,5.5260499167,100,1.7188007083,100,6.2937766667,100,1.9275417083,100,,,,,6.9623634259,100,3.6821736111,100,4.6083333333,100,2.6583333333,100,,,,,6.8138513478,96,2.2670004783,96
25.09.2020 00:00,10.3719232083,100,3.1091080833,100,9.72784825,100,3.1474100833,100,,,,,16.7364363426,100,10.0365196759,100,5.8416666667,100,3.725,100,,,,,8.209292875,100,2.5114823333,100
26.09.2020 00:00,8.6322639167,100,3.7509944583,100,9.6732752917,100,4.1236047083,100,,,,,10.9693298611,100,6.9512743055,100,6.6125,100,4.475,100,,,,,8.921798625,100,2.9875660417,100
27.09.2020 00:00,6.8323374167,100,3.50069225,100,9.7655949167,100,4.633231875,100,,,,,10.1171354167,100,7.0409930556,100,5.3708333333,100,3.5291666667,100,,,,,8.4495548333,100,4.38323925,100
28.09.2020 00:00,30.218246875,100,11.3372950417,100,34.6151533333,100,12.5890495833,100,,,,,43.6462303241,100,17.4012488426,100,19.9958333333,100,12.0083333333,100,,,,,25.60944475,100,10.9845980833,100
29.09.2020 00:00,37.18654125,100,12.1276862083,100,34.4479575417,100,11.7892018333,100,,,,,48.3624039352,100,15.0038599537,100,27.6583333333,100,14.5541666667,100,,,,,30.1601733333,100,11.2362370833,100
30.09.2020 00:00,13.9876646667,100,4.2168410417,100,20.7609261667,100,6.2677874583,100,,,,,19.1869027778,100,6.1784224537,100,13.1541666667,100,7.3208333333,100,,,,,17.50434875,100,5.8904015,100
01.10.2020 00:00,9.9311550833,100,3.7957213333,100,13.73275825,100,4.6082214167,100,,,,,11.0006111111,100,5.7501736111,100,9.6416666667,100,4.7708333333,100,,,,,18.7330604167,100,5.5338353333,100
02.10.2020 00:00,53.5226020417,100,15.1755840417,100,53.242973875,100,14.9837065417,100,,,,,63.8018206018,100,17.0815740741,100,59.5166666667,100,22.2375,100,,,,,50.5336052083,100,13.476138,100
03.10.2020 00:00,55.4022722083,100,22.4364902083,100,55.79720625,100,21.4463585833,100,,,,,69.1254131944,100,23.2398425926,100,68.9791666667,100,31.9166666667,100,,,,,54.7935542917,100,20.2511402917,100
04.10.2020 00:00,9.8992439583,100,6.226903125,100,14.134329375,100,7.4957078333,100,,,,,14.6885393519,100,7.9655023148,100,18.2375,100,11.6416666667,100,,,,,13.8955774167,100,6.5537307083,100
05.10.2020 00:00,9.048141125,100,4.0044070417,100,11.7611040833,100,3.4737152083,100,,,,,11.710875,100,5.6336678241,100,4.4625,100,3.6,100,,,,,6.5973582917,100,2.8914404167,100
06.10.2020 00:00,9.1518401667,100,4.09928925,100,13.0501972917,100,4.391275625,100,,,,,8.5316840278,100,3.9777858796,100,5.675,100,3.7333333333,100,,,,,9.5143956667,100,3.610955875,100
07.10.2020 00:00,8.0983414583,100,4.508768625,100,7.2655127083,100,4.80420675,100,,,,,10.5193993056,100,6.7465648148,100,6.3916666667,100,5.0583333333,100,,,,,5.9901770417,100,3.2453249167,100
08.10.2020 00:00,11.0759585,100,5.1073933333,100,9.4689512083,100,4.3300138333,100,,,,,17.4383611111,100,6.7128900463,100,6.1291666667,100,4.7583333333,100,,,,,6.8677038333,100,3.540858125,100
09.10.2020 00:00,6.1684937917,100,3.6005313333,100,6.5429945,100,2.4342253333,100,,,,,7.1187951389,100,4.887806713,100,3.1833333333,100,2.6708333333,100,,,,,,50,,50
10.10.2020 00:00,8.9387270833,100,4.0982725833,100,8.6858425417,100,3.9583577083,100,,,,,10.1518159722,100,6.0847951389,100,5.7541666667,100,4.6041666667,100,,,,,,0,,0
11.10.2020 00:00,5.4296863333,100,2.578411625,100,6.6907767917,100,2.33136375,100,,,,,5.9733564815,100,3.7846747685,100,4.1416666667,100,3.2666666667,100,,,,,,0,,0
12.10.2020 00:00,5.4595162083,100,1.9095719583,100,7.059415625,100,1.625472375,100,,,,,8.0287650463,100,4.9394456018,100,1.8208333333,100,1.5,100,,,,,,0,,0
13.10.2020 00:00,9.088695125,100,3.7146430417,100,6.0826822917,100,2.9406292083,100,,,,,10.9911006944,100,6.0924594907,100,4.2291666667,100,3.3458333333,100,,29,,29,,,,
14.10.2020 00:00,12.4714714091,92,4.4241953182,92,8.87716825,100,3.2023809167,100,,,,,13.1818703704,100,4.8726053241,100,4.075,100,2.9416666667,100,4.3636172083,100,1.7682724583,100,,,,
15.10.2020 00:00,15.8471180833,100,3.457284375,100,8.2327628333,100,2.04153175,100,,,,,16.0916631944,100,4.4650833333,100,2.8416666667,100,2.1541666667,100,4.657818875,100,1.5820047917,100,,,,
16.10.2020 00:00,4.810751625,100,2.6122763333,100,4.400577125,100,1.8813940833,100,,,,,8.9634594907,100,4.234974537,100,,42,,42,2.3541097917,100,1.3706582917,100,,,,
17.10.2020 00:00,5.92260425,100,3.0530825833,100,5.693355,100,1.6551879583,100,,,,,6.5414479167,100,3.4057222222,100,,0,,0,5.4014523478,96,1.9945614783,96,,,,
18.10.2020 00:00,5.131327619,88,2.6248683333,88,5.489568,100,2.5383356667,100,,,,,6.6317395833,100,4.3156793982,100,,0,,0,3.4367974167,100,0.9590049583,100,,,,
19.10.2020 00:00,7.3350332917,100,2.8783713333,100,6.610356125,100,3.9251845,100,,,,,11.4798368056,100,5.4413078704,100,,0,,0,6.6074144783,96,3.8093417391,96,,,,
20.10.2020 00:00,6.391956375,100,2.0683782917,100,16.0770489167,100,3.8400357083,100,,,,,6.5156793981,100,2.0765046296,100,,0,,0,9.4272050417,100,1.4502965833,100,,,,
21.10.2020 00:00,8.1507958333,100,5.263853875,100,6.8338332917,100,4.9271325,100,,,,,8.1370335648,100,5.8449340278,100,,0,,0,6.0787620833,100,4.9101774167,100,,,,
22.10.2020 00:00,8.0961497083,100,4.8031146667,100,7.2462785417,100,5.2559511667,100,,,,,9.029943287,100,5.3218101852,100,,0,,0,6.5735804167,100,5.33122025,100,,,,
23.10.2020 00:00,33.8142135,100,7.4066775417,100,10.8726051667,100,4.9917492917,100,,,,,35.5360856481,100,6.8512303241,100,,0,,0,5.1907158333,100,2.572445875,100,,,,
24.10.2020 00:00,27.38380225,100,8.6307985,100,21.5139870833,100,11.922452375,100,,,,,28.1653090278,100,7.8492766204,100,,0,,0,9.2964853478,96,6.0237176957,96,,,,
25.10.2020 00:00,5.2478367083,100,2.926451,100,6.9387200833,100,4.86151375,100,,,,,5.5639538999,100,3.8655863544,100,,0,,0,4.00766975,100,2.910641875,100,,,,
26.10.2020 00:00,16.4164606667,100,3.199069875,100,10.8947586667,100,5.7415630833,100,,,,,22.5875960648,100,5.4852824074,100,,0,,0,4.7433461667,100,2.482732875,100,,,,
27.10.2020 00:00,31.5312255833,100,8.145555375,100,14.5406671667,100,9.49808675,100,,,,,26.1286666667,100,7.3479618056,100,,0,,0,6.3924492917,100,4.4808812083,100,,,,
28.10.2020 00:00,11.5436774167,100,4.1394493333,100,14.2004424091,92,9.3482666818,92,,,,,11.5501527778,92,2.9110138889,92,,0,,0,7.6296970417,100,5.5753438333,100,,,,
29.10.2020 00:00,13.1889404583,100,6.092222125,100,8.61214425,100,5.6439919583,100,,,,,12.1640266204,100,4.8550740741,100,,0,,0,6.6683122083,100,4.500647625,100,,,,
30.10.2020 00:00,13.5229862857,88,5.335869619,88,6.2102700833,100,4.1360856667,100,,,,,6.719255787,100,2.6641770833,100,,0,,0,3.5465203043,96,2.2412248261,96,,,,
31.10.2020 00:00,5.6271526957,96,3.3245982609,96,4.741259125,100,2.7869625,100,,,,,5.732349537,100,2.1160613426,100,,0,,0,3.6672793333,100,2.0376314583,100,,,,
01.11.2020 00:00,,71,,71,4.4587604167,100,0.840329875,100,,,,,4.15903125,100,0.5585173611,100,,0,,0,5.1984737917,100,1.8315871667,100,,,,
02.11.2020 00:00,30.2119463913,96,4.6675723478,96,21.3569188333,100,3.0672212083,100,,,,,35.4924421296,100,4.9192407408,100,,0,,0,7.1522574167,100,0.9186510833,100,,,,
03.11.2020 00:00,37.5320939583,100,7.48172125,100,16.9816118333,100,6.161187875,100,,,,,54.9795787037,100,7.6932905093,100,,0,,0,14.0084295,100,2.9039864167,100,,,,
04.11.2020 00:00,11.8164278333,100,1.8101237917,100,4.0774804583,100,1.8437724583,100,,,,,15.542974537,100,4.1185706019,100,,0,,0,2.983003125,100,1.2271665,100,,,,
05.11.2020 00:00,10.4876051667,100,3.3537731667,100,14.9112489167,100,3.9432442917,100,,,,,,0,6.512712963,100,,0,,0,7.9332538333,100,3.3409555833,100,,,,
06.11.2020 00:00,13.3568179167,100,1.7998443333,100,11.167267375,100,2.1380544583,100,,,,,,0,5.283119213,100,,58,,58,6.7941082609,96,0.995257913,96,,,,
07.11.2020 00:00,6.7092312083,100,2.696528875,100,5.378616875,100,2.316002625,100,,,,,,0,4.3834872685,100,4.1333333333,100,2.9375,100,5.107318087,96,2.8804647391,96,,,,
08.11.2020 00:00,5.3508233636,92,2.4534159545,92,5.3030453333,100,3.2390219583,100,,,,,,0,4.4105289352,100,4.6083333333,100,4.0208333333,100,2.9247052917,100,1.1519956667,100,,,,
09.11.2020 00:00,17.638956913,96,6.8588462609,96,9.2652113333,100,4.9696135417,100,,,,,,38,8.7839837963,100,4.9916666667,100,3.9041666667,100,3.5652159545,92,1.630181,92,,,,
10.11.2020 00:00,24.425468125,100,9.0398075417,100,16.6875739167,100,9.7415594167,100,,,,,37.8721666667,92,10.1235138889,100,11.6375,100,8.6,100,10.144816125,100,6.896451375,100,,,,
11.11.2020 00:00,19.229934125,100,9.3615464167,100,20.1566491667,100,14.4485554583,100,,,,,28.8782974537,100,9.4872199074,100,18.875,100,14.9,100,10.3195703333,100,6.9149514583,100,,,,
12.11.2020 00:00,18.4873976087,96,2.9875553043,96,12.7297924583,100,6.2480937083,100,,,,,14.7614652778,100,3.546443287,100,9.85,100,6.6,100,6.3879063333,100,3.5784365,100,,,,
13.11.2020 00:00,27.4783915,92,2.372914,92,9.9302956667,100,2.0225052917,100,,,,,20.2270775463,100,2.7793460648,100,7.0708333333,100,2.1291666667,100,5.103603,96,1.3219036087,96,,,,
14.11.2020 00:00,23.6361167083,100,3.9431839583,100,10.5827869583,100,2.4903785417,100,,,,,14.5553935185,100,3.4205671296,100,7.4875,100,2.9625,100,9.2624194167,100,2.7750504167,100,,,,
15.11.2020 00:00,3.036126875,100,-0.3771960417,100,5.6563559583,100,3.028141875,100,,,,,7.9561828704,100,2.8435381945,100,2.0875,100,1.8166666667,100,2.7955014583,100,1.6768005833,100,,,,
16.11.2020 00:00,17.2972914167,100,3.1701618333,100,15.306558375,100,1.8756306667,100,,,,,16.8426678241,100,3.4613333333,100,6.275,100,1.9541666667,100,7.41438675,100,0.6573930417,100,,,,
17.11.2020 00:00,,29,,29,21.16479175,100,3.6335395417,100,,,,,32.3807280093,100,5.3385138889,100,16.4375,100,4.1291666667,100,,46,,46,,,,
18.11.2020 00:00,,33,,33,,50,,50,,,,,,67,,67,4.3625,100,3.9541666667,100,5.6759635652,96,4.2188367391,96,,,,
19.11.2020 00:00,4.4349917826,96,0.8406915652,96,5.0329898261,96,1.6268411739,96,,,,,,33,2.4868201754,79,4.2708333333,100,3.2166666667,100,3.853497375,100,1.1509105417,100,,,,
20.11.2020 00:00,7.6199975,100,1.7999463333,100,6.143603619,88,3.0913031429,88,,,,,5.9737572464,96,2.8818344907,100,4.8666666667,100,4.0083333333,100,4.6978495,100,2.3604002917,100,,,,
21.11.2020 00:00,8.166473125,100,3.0827707917,100,3.832585875,100,2.2983910833,100,,,,,4.3050652174,96,1.7285532407,100,3.3333333333,100,2.6916666667,100,2.3935304583,100,1.2202460833,100,,,,
22.11.2020 00:00,2.1805011364,92,0.5575409091,92,2.7281848333,100,1.3402260833,100,,,,,4.0781990741,100,4.0787083333,100,2.2333333333,100,1.9791666667,100,2.1540842917,100,0.6046640833,100,,,,
23.11.2020 00:00,,0,,0,4.3266454,83,2.6137774,83,,,,,6.8484039352,100,5.1345555556,100,3.9541666667,100,3.45,100,3.6229955,100,1.6390927083,100,,,,
24.11.2020 00:00,,46,,46,7.0903255238,88,4.5289482381,88,,,,,13.7908935185,100,6.5521423611,100,6.3041666667,100,5.3541666667,100,4.499802625,100,3.388977625,100,,,,
25.11.2020 00:00,5.3459412083,100,1.5422877917,100,,33,,33,,,,,7.8788645833,100,4.9157013889,100,5.8,100,4.7375,100,2.1349777917,100,1.07670675,100,,,,
26.11.2020 00:00,6.5313707083,100,2.8591571667,100,4.3681892273,92,3.0716488636,92,,,,,8.2417372685,100,5.2342303241,100,4.275,100,3.6333333333,100,2.8464691667,100,1.6193250833,100,,,,
27.11.2020 00:00,12.624605125,100,6.72201725,100,7.1680632,83,4.094666,83,,,,,29.5563634259,100,6.9442847222,100,8.1125,100,5.5708333333,100,9.4751619545,92,7.8358633182,92,,,,
28.11.2020 00:00,29.1878674091,92,8.3001824545,92,,38,,38,,,,,52.1127800926,100,7.0453217593,100,20.1125,100,9.975,100,12.3117854583,100,4.3208890833,100,,,,
29.11.2020 00:00,20.3115380833,100,7.39693575,100,,29,,29,,,,,42.8342800926,100,8.2845914352,100,25.2708333333,100,16.8291666667,100,15.1647357917,100,8.8479865417,100,,,,
30.11.2020 00:00,15.0404955417,100,5.8540580833,100,,0,,0,,,,,18.1700520833,100,7.2038923611,100,12.5791666667,100,9.8291666667,100,6.6409485417,100,4.1923351667,100,,,,
01.12.2020 00:00,10.0319677917,100,5.21878125,100,,0,,0,,,,,11.2300706019,100,6.4302099628,100,7.8625,100,6.5875,100,6.4676866667,100,3.64485375,100,,,,
02.12.2020 00:00,5.198853625,100,1.8073237917,100,,33,,33,,,,,9.8857407407,100,3.5701493056,100,10.8458333333,100,9.0583333333,100,4.7016749583,100,3.2460854583,100,,,,
03.12.2020 00:00,20.531627625,100,2.424991125,100,7.8746219583,100,1.9095995,100,,,,,23.9596423611,100,4.6567048611,100,7.425,100,3.0458333333,100,4.2564376957,96,0.1878058261,96,,,,
04.12.2020 00:00,24.6262632917,100,4.64572575,100,9.7970854167,100,3.3145040833,100,,,,,25.4688664862,100,5.424902817,100,8.875,100,4.7625,100,6.1816814167,100,1.8203247917,100,,,,
05.12.2020 00:00,28.2115362083,100,9.459884625,100,14.861396375,100,8.280166125,100,,,,,48.7461944444,100,9.37509375,100,16.2125,100,10.0583333333,100,11.748532875,100,7.05979975,100,,,,
06.12.2020 00:00,9.8257289167,100,7.749834625,100,11.7682475833,100,10.270165,100,,,,,11.4321701389,100,7.8966631944,100,12.6583333333,100,12.1458333333,100,8.2796946957,96,7.0931063913,96,,,,
07.12.2020 00:00,8.7769029583,100,4.1226871667,100,8.9469864583,100,4.641447125,100,,,,,9.9688009259,100,5.8546099537,100,7.525,100,6.5875,100,5.9715195417,100,3.4564735833,100,,,,
08.12.2020 00:00,3.4057275714,88,0.7167321905,88,3.9270468333,100,1.4319496667,100,,,,,23.9561666667,100,5.81865625,100,5.0166666667,100,3.9916666667,100,2.9259080417,100,1.93644775,100,,,,
09.12.2020 00:00,41.1796405,100,7.0854937917,100,17.0804851667,100,2.806323,100,,,,,35.5310185185,100,5.2965891204,100,20.9958333333,100,5.1791666667,100,9.540576125,100,2.7004498333,100,,,,
10.12.2020 00:00,16.7142704583,100,1.0109489583,100,9.2830107083,100,2.331442875,100,,,,,35.0929027778,100,4.8873229167,100,7.2208333333,100,3.2291666667,100,4.837506625,100,1.136685875,100,,,,
11.12.2020 00:00,9.8214470833,100,2.392913125,100,16.31504255,83,5.08271485,83,,,,,21.3557361111,100,5.2027326389,100,9.4083333333,100,4.9333333333,100,7.7626653333,100,2.1767345833,100,,,,
12.12.2020 00:00,9.53549725,100,3.629838375,100,16.4955932083,100,10.9723747917,100,,,,,26.6525289352,100,7.37790625,100,15.0083333333,100,11.0333333333,100,8.5616825,100,5.7487385,100,,,,
13.12.2020 00:00,15.51848025,100,12.2897090417,100,20.016279625,100,18.0802794583,100,,,,,13.228556713,100,10.9770706018,100,20.9125,100,19.8416666667,100,6.663194125,100,5.9082885833,100,,,,
14.12.2020 00:00,22.3065108333,100,2.44030275,100,10.0022449583,100,4.1927467083,100,,,,,14.0395393519,100,3.1992175926,100,9.1625,100,5.7666666667,100,4.512266875,100,-0.4630597917,100,,,,
15.12.2020 00:00,45.0642810833,100,7.6856412083,100,19.60757,100,8.5090814583,100,,,,,55.4082986111,100,9.0880625,100,13.3833333333,100,6.6416666667,100,7.2856283913,96,3.7625190435,96,,,,
16.12.2020 00:00,14.2875150417,100,4.1459994167,100,7.1055824091,92,3.5369377273,92,,,,,11.906510582,88,2.7024106003,88,6.7625,100,5.3458333333,100,4.5942551364,92,2.800072,92,,,,
17.12.2020 00:00,8.3945775833,100,2.03426325,100,6.6445425833,100,3.2117714167,100,,,,,6.9701805556,100,1.3434895833,100,5.9958333333,100,3.9416666667,100,3.857659625,100,1.9795824167,100,,,,
18.12.2020 00:00,8.7520067083,100,4.9603782917,100,17.921643625,100,13.1903619583,100,,,,,24.7284201389,100,4.8422152778,100,13.3666666667,100,10.9916666667,100,6.7736846667,100,5.134054125,100,,,,
19.12.2020 00:00,5.4020140417,100,2.0802842083,100,13.330550625,100,9.9202919167,100,,,,,7.380337963,100,3.3039722222,100,8.7583333333,100,7.725,100,4.2464735417,100,2.6743375833,100,,,,
20.12.2020 00:00,9.0193304583,100,0.6053552917,100,4.9952627917,100,1.2045677917,100,,,,,8.8696284722,100,2.9718333333,100,4.0291666667,100,2.1625,100,1.1968847826,96,-0.1881893913,96,,,,
21.12.2020 00:00,54.320476125,100,6.8294001667,100,23.446817375,100,3.3381745833,100,,,,,35.0706736111,100,3.8079606481,100,18.3333333333,100,4.3125,100,13.4505685,100,1.8311015833,100,,,,
22.12.2020 00:00,29.181767625,100,3.3894447917,100,12.1945019583,100,3.8632397917,100,,,,,32.1805636574,100,4.3905787037,100,8.8083333333,100,3.9916666667,100,8.1751699167,100,3.3044191667,100,,,,
23.12.2020 00:00,5.8185255833,100,1.2239429167,100,4.8783785,100,1.97385,100,,,,,10.8000648148,100,5.0266435185,100,3.2666666667,100,2.4791666667,100,2.7175996522,96,0.6294357391,96,,,,
24.12.2020 00:00,3.157490125,100,0.5494604583,100,3.4494465833,100,0.99259975,100,,,,,7.8571064815,100,4.2963912037,100,2.2125,100,1.8833333333,100,2.900911,96,0.8432417391,96,,,,
25.12.2020 00:00,4.3035874583,100,2.0296790417,100,3.3774779583,100,1.9671336667,100,,,,,5.4558217593,100,3.0093020833,100,3.5833333333,100,3.2583333333,100,3.3101985,100,2.0477365,100,,,,
26.12.2020 00:00,4.2877994167,100,3.2713472917,100,13.1057277917,100,11.636416625,100,,,,,2.2236550926,100,1.8592546296,100,7.6583333333,100,7.6458333333,100,6.514503,100,5.8129132083,100,,,,
27.12.2020 00:00,-0.4848055833,100,-0.847906375,100,1.3451594167,100,0.3804915833,100,,,,,3.2329178241,100,2.3986493055,100,0.6333333333,100,0.6333333333,100,0.2711341667,100,0.0079295,100,,,,
28.12.2020 00:00,2.2158120833,100,0.7948895,100,3.2156887917,100,1.374233,100,,,,,12.9993518519,100,5.1707893519,100,2.7458333333,100,2.1458333333,100,2.3384689545,92,1.8320585,92,,,,
29.12.2020 00:00,11.1889681667,100,2.6356787917,100,12.7546392917,100,6.473117375,100,,,,,13.3021319444,100,3.8804537037,100,5.4291666667,100,3.7,100,4.9287718333,100,3.2038070833,100,,,,
30.12.2020 00:00,8.535428625,100,3.0436040417,100,6.2478668333,100,3.4459022083,100,,,,,17.8352013889,100,5.6143287037,100,3.2333333333,100,2.4583333333,100,4.6596220417,100,2.707195625,100,,,,
31.12.2020 00:00,15.029373,100,12.2961257917,100,15.3158626667,100,13.4218314583,100,,,,,13.9162858796,100,11.3835104167,100,11.6958333333,100,11.2166666667,100,10.554833125,100,9.4528232083,100,,,,
01.01.2021 00:00,17.4044646667,100,16.8616949167,100,22.3508780417,100,20.6926960833,100,,,,,17.7445787037,100,15.9258738426,100,22.1625,100,21.4416666667,100,18.1548884583,100,16.7854312083,100,,,,
02.01.2021 00:00,6.0603379583,100,5.508122375,100,22.7619857917,100,21.3221721667,100,,,,,8.5762696759,100,7.4702986111,100,20.025,100,19.3583333333,100,10.0287920833,100,9.227007375,100,,,,
03.01.2021 00:00,13.3273515217,96,12.8522684783,96,12.8828187083,100,12.2260952917,100,,,,,7.8641342593,100,7.3709803241,100,13.1583333333,100,13.0208333333,100,20.4627452917,100,19.0362077083,100,,,,
04.01.2021 00:00,16.2355031667,100,15.1492069583,100,19.8605975417,100,17.6486255,100,,,,,13.674349537,100,10.391880787,100,22.5541666667,100,20.55,100,21.0031800417,100,20.3564500417,100,,,,
05.01.2021 00:00,15.0871722727,92,12.3525106818,92,16.5943998095,88,14.7851119524,88,,,,,10.0856377315,100,7.2217928241,100,16.5041666667,100,14.9875,100,15.8872346667,100,14.4381275,100,,,,
06.01.2021 00:00,16.3912813333,100,11.4739367083,100,21.48193975,100,18.6234444167,100,,,,,11.9070162037,100,7.3846921296,100,18.8333333333,100,14.4291666667,100,14.567271,100,12.7367680833,100,,,,
07.01.2021 00:00,23.4235576667,100,11.976744375,100,44.9641427917,100,40.3229370417,100,,,,,14.0228101852,100,7.2719930556,100,34.775,100,30.0458333333,100,16.7380079583,100,14.3079413333,100,,,,
08.01.2021 00:00,20.4179203478,96,15.4047510435,96,37.8344980417,100,35.43350325,100,,,,,18.6279398148,100,11.5001944444,100,33.6083333333,100,28.45,100,22.469426125,100,20.014067,100,,,,
09.01.2021 00:00,7.743326087,96,6.3998817391,96,36.3392185417,100,35.3217127083,100,,,,,9.2752152778,100,6.6431597222,100,27.7,100,26.1833333333,100,,46,,46,,,,
10.01.2021 00:00,5.6503989167,100,4.3217851667,100,12.6976705417,100,11.8715802917,100,,,,,5.2210914352,100,4.4101342593,100,5.9291666667,100,5.5708333333,100,4.487060625,100,3.8828670833,100,,,,
11.01.2021 00:00,10.0379673182,92,7.2590705455,92,24.6261350417,100,22.503367625,100,,,,,8.6654155093,100,6.579375,100,12.2708333333,100,11.4583333333,100,10.7417590833,100,8.9137129167,100,,,,
12.01.2021 00:00,1.2351989524,88,0.5544740952,88,11.6783254167,100,10.9686432083,100,,,,,6.3198819444,100,5.0080810185,100,7.4666666667,100,5.525,100,3.4846523333,100,2.2685125417,100,,,,
13.01.2021 00:00,13.6823896364,92,11.5585692727,92,19.6953725,92,18.2641228182,92,,,,,13.4734722222,100,11.6904918982,100,16.5958333333,100,15.1958333333,100,14.9267144286,88,13.3770895238,88,,,,
14.01.2021 00:00,17.4618964167,100,16.0684410417,100,17.8298155,100,16.3740220417,100,,,,,13.6070891204,100,11.8164444444,100,23.2041666667,100,21.075,100,22.0091591667,100,20.9812625833,100,,,,
15.01.2021 00:00,16.5923047917,100,15.493966125,100,16.7284587917,100,15.6340532083,100,,,,,12.2696342593,100,10.9686041667,100,18.9875,100,18.4375,100,24.0139615,100,23.0521675833,100,,,,
16.01.2021 00:00,18.422890913,96,17.5783416957,96,23.963866375,100,23.097026125,100,,,,,6.5767523148,100,6.2522268519,100,27.2083333333,100,26.8666666667,100,14.4426575217,96,13.5579125217,96,,,,
17.01.2021 00:00,14.9104055833,100,14.0310246667,100,27.9215149583,100,27.1091170833,100,,,,,10.1727083333,100,9.4037650463,100,29.1958333333,100,28.9541666667,100,11.7474385417,100,11.09614225,100,,,,
