,Navn,Max_Temp,Min_Temp,Max_Wind,Rain,Is_Rain,UVA,UVB,Max_Pressure,Min_Pressure,Pollution_PM25,Pollution_PM10,Max_Power,Min_Power
2015-07-06,Trondheim - Voll,22.3,12.5,3.5,0.0,0,609280.0,10021.0,1010.9,999.0,4.967620475,10.616107425,2149,1746
2015-07-07,Trondheim - Voll,14.3,10.0,5.6,29.1,1,721900.0,11609.0,1004.7,998.5,2.9880409833,10.6126392792,2155,1774
2015-07-08,Trondheim - Voll,13.0,8.1,3.4,0.0,0,723020.0,12542.0,1001.7,998.1,0.2410100042,6.9775762833,2147,1767
2015-07-09,Trondheim - Voll,10.5,7.8,4.5,0.3,1,551910.0,8314.4,1011.8,1002.0,0.8695332375,6.6537563333,2162,1779
2015-07-10,Trondheim - Voll,9.8,7.6,5.1,7.0,1,293190.0,4334.2,1020.2,1012.2,1.3556465333,5.5360416333,2163,1777
2015-07-11,Trondheim - Voll,17.5,7.9,4.6,0.6,1,1327500.0,21256.0,1019.9,1012.7,2.6323696083,7.6800010958,1977,1747
2015-07-12,Trondheim - Voll,22.9,10.0,3.7,0.0,0,1400800.0,22013.0,1012.6,1006.6,5.6046823208,10.082230475,1948,1696
2015-07-13,Trondheim - Voll,21.7,13.9,5.4,0.0,0,1089500.0,17311.0,1011.3,1006.9,6.0538663875,12.1623041958,2114,1758
2015-07-14,Trondheim - Voll,16.7,11.3,4.0,0.0,0,694870.0,10765.0,1013.8,1011.3,3.0078410208,6.9074744167,2128,1784
2015-07-15,Trondheim - Voll,14.0,10.6,3.3,0.0,0,550330.0,8904.2,1014.9,1013.8,3.6044715667,9.0424399875,2118,1776
2015-07-16,Trondheim - Voll,12.8,9.4,4.8,7.5,1,337250.0,4955.2,1019.4,1014.8,0.882022425,2.8466556458,2075,1740
2015-07-17,Trondheim - Voll,14.6,8.1,4.3,6.1,1,1071600.0,16728.0,1019.6,1007.1,1.8218430625,6.5076616875,2027,1721
2015-07-18,Trondheim - Voll,14.7,10.1,5.6,1.0,1,476090.0,6544.7,1005.8,997.7,1.8102343667,5.5595927917,1984,1741
2015-07-19,Trondheim - Voll,13.9,9.3,2.4,1.9,1,656940.0,10163.0,1004.9,999.0,1.3712078375,3.9320296583,1939,1762
2015-07-20,Trondheim - Voll,15.2,10.2,3.1,1.1,1,811670.0,12642.0,1009.2,1004.9,2.0173623375,7.0016329208,2022,1739
2015-07-21,Trondheim - Voll,18.4,7.0,4.2,0.0,0,922020.0,13664.0,1008.6,999.8,2.0735413417,7.4384512833,2011,1722
2015-07-22,Trondheim - Voll,16.9,12.1,4.5,0.1,1,529870.0,8053.2,1007.3,1001.3,2.7905217,9.9639938,2011,1721
2015-07-23,Trondheim - Voll,13.5,9.6,3.9,2.7,1,472380.0,6838.4,1008.2,1006.3,3.5636679944,11.4657906139,2006,1717
2015-07-24,Trondheim - Voll,16.2,8.8,4.1,0.4,1,1147400.0,15428.0,1010.6,1007.2,4.3557684306,10.1690369931,2005,1719
2015-07-25,Trondheim - Voll,16.6,8.7,4.0,1.1,1,1226300.0,17147.0,1012.5,1009.0,2.9715877965,5.1922828653,1926,1681
2015-07-26,Trondheim - Voll,15.8,10.7,5.3,0.0,0,509720.0,7760.8,1008.6,995.6,2.0889337674,3.6934973049,1854,1683
2015-07-27,Trondheim - Voll,16.9,10.6,7.1,5.7,1,873190.0,12135.0,1001.1,995.0,1.2417647347,5.7823291972,2046,1760
2015-07-28,Trondheim - Voll,18.9,7.3,6.2,0.0,0,1272800.0,18429.0,1003.0,1001.4,2.7660999458,8.8454208778,2028,1735
2015-07-29,Trondheim - Voll,17.8,10.4,3.7,0.2,1,958440.0,13959.0,1003.8,1001.9,2.4084983238,8.1750150562,2030,1738
2015-07-30,Trondheim - Voll,13.6,9.6,5.2,0.0,0,551690.0,7951.0,1006.7,1003.5,1.1059989472,5.906471975,2035,1742
2015-07-31,Trondheim - Voll,12.9,8.0,6.2,0.0,0,775150.0,11329.0,1014.3,1006.9,0.8134127389,4.9355997986,2044,1753
2015-08-01,Trondheim - Voll,16.1,7.3,3.7,0.5,1,1263000.0,16796.0,1015.2,1012.2,2.1168154019,7.5350984704,1922,1711
2015-08-02,Trondheim - Voll,15.9,6.8,5.1,0.0,0,775400.0,9343.3,1020.4,1011.1,3.4604885208,8.9220635986,1872,1639
2015-08-03,Trondheim - Voll,16.2,8.6,4.4,0.0,0,1140800.0,16637.0,1021.2,1017.9,2.9504918159,9.0082185159,2178,1713
2015-08-04,Trondheim - Voll,22.1,8.8,6.1,0.0,0,713780.0,10428.0,1017.8,1010.7,5.19439575,14.5764698806,2225,1800
2015-08-05,Trondheim - Voll,19.9,14.6,5.1,4.9,1,656080.0,11104.0,1014.5,1009.5,7.3726375625,10.6758731903,2236,1784
2015-08-06,Trondheim - Voll,20.2,12.7,4.1,15.7,1,1049700.0,16363.0,1015.4,1012.1,5.8205331939,11.6147880152,2227,1783
2015-08-07,Trondheim - Voll,21.1,13.7,7.2,0.3,1,839540.0,12621.0,1017.7,1011.1,3.5776410515,11.538540653,2231,1780
2015-08-08,Trondheim - Voll,16.3,10.9,3.5,3.6,1,705060.0,9932.1,1019.4,1016.8,2.9341169417,6.835692475,1951,1721
2015-08-09,Trondheim - Voll,18.2,10.2,3.5,0.8,1,758940.0,12548.0,1018.9,1013.1,2.8795200194,7.1531473097,1965,1620
2015-08-10,Trondheim - Voll,21.8,11.1,2.8,0.3,1,933380.0,14358.0,1014.8,1013.5,5.886447075,15.3571016208,2148,1760
2015-08-11,Trondheim - Voll,21.7,11.6,6.8,0.0,0,648450.0,8980.5,1018.4,1007.9,4.8421840764,13.347311607,2168,1810
2015-08-12,Trondheim - Voll,14.5,8.6,6.1,2.9,1,694720.0,9269.4,1023.9,1018.8,1.9737099739,7.1209612072,2241,1840
2015-08-13,Trondheim - Voll,17.7,9.9,4.2,1.2,1,1023600.0,17511.0,1024.5,1021.8,2.6353884522,8.9453081232,2263,1868
2015-08-14,Trondheim - Voll,21.5,8.0,3.5,0.0,0,1060500.0,16780.0,1021.6,1013.2,4.9386948028,12.9645175417,2325,1909
2015-08-15,Trondheim - Voll,25.7,14.0,8.2,0.0,0,1088900.0,16951.0,1014.7,1011.8,2.6354778869,11.1040213101,2087,1880
2015-08-16,Trondheim - Voll,24.6,14.9,7.8,0.0,0,1086700.0,17369.0,1021.7,1015.4,3.2936156194,8.5223435597,2285,1891
2015-08-17,Trondheim - Voll,24.9,15.2,4.8,0.0,0,995390.0,16165.0,1023.7,1022.0,5.7835822514,17.826688657,2347,1890
2015-08-18,Trondheim - Voll,26.0,13.1,5.9,0.0,0,1038200.0,16335.0,1024.0,1020.1,3.5250832097,15.9890462222,2359,1995
2015-08-19,Trondheim - Voll,27.4,16.6,6.9,0.0,0,1018400.0,15647.0,1023.1,1020.6,5.0042058417,19.5175185778,2388,1965
2015-08-20,Trondheim - Voll,25.4,14.8,5.6,0.0,0,1002300.0,15161.0,1024.7,1022.2,6.1759094458,19.1557937875,2415,1991
2015-08-21,Trondheim - Voll,24.2,12.6,3.5,0.0,0,966100.0,14494.0,1023.3,1020.6,9.2827306653,22.0905352722,2522,2047
2015-08-22,Trondheim - Voll,24.0,12.5,6.1,0.0,0,915670.0,14897.0,1024.3,1021.7,9.9183325069,20.8779199375,2292,2012
2015-08-23,Trondheim - Voll,24.6,12.4,3.6,0.0,0,935470.0,14397.0,1025.2,1020.3,11.4023707401,19.7354809414,2288,1893
2015-08-24,Trondheim - Voll,25.9,12.9,4.1,0.0,0,949550.0,13236.0,1020.8,1013.7,7.7749822521,19.6670525264,2319,1868
2015-08-25,Trondheim - Voll,24.7,15.1,4.2,0.5,1,642700.0,10262.0,1013.4,1002.3,12.0939419542,22.4804461188,2329,1852
2015-08-26,Trondheim - Voll,23.8,16.9,4.3,0.2,1,715350.0,10562.0,1002.4,1000.3,7.9616681493,16.2989620694,2349,1869
2015-08-27,Trondheim - Voll,18.8,14.7,4.3,4.9,1,502920.0,7680.4,1001.0,995.6,4.6587116778,7.9486625792,2373,1890
2015-08-28,Trondheim - Voll,15.6,11.0,6.5,45.9,1,389970.0,5488.2,1006.4,995.6,2.2162211819,3.7654491225,2457,1934
2015-08-29,Trondheim - Voll,16.6,11.1,5.8,9.0,1,501280.0,6424.6,1012.6,1006.7,2.2765610727,5.1468969477,2192,1879
2015-08-30,Trondheim - Voll,17.9,11.1,3.0,0.2,1,551380.0,7298.7,1017.7,1012.8,3.3912324681,5.8253684292,2150,1772
2015-08-31,Trondheim - Voll,16.5,9.2,2.6,6.2,1,654760.0,7962.8,1019.4,1017.5,2.6212306493,7.6859581565,2317,1871
2015-09-01,Trondheim - Voll,14.6,9.8,4.7,0.0,0,666470.0,8700.4,1019.2,1017.2,2.4225240208,6.8282649292,2354,1938
2015-09-02,Trondheim - Voll,15.0,5.7,3.4,0.0,0,537670.0,7589.6,1017.0,1014.3,4.3780834375,13.7625091792,2354,1938
2015-09-03,Trondheim - Voll,16.8,8.5,3.5,0.0,0,644710.0,8559.8,1014.9,1010.4,4.9338878625,13.861030532,2354,1938
2015-09-04,Trondheim - Voll,14.6,8.5,3.1,0.0,0,352780.0,4541.9,1010.1,1001.5,2.0554680361,7.2429296931,2365,1937
2015-09-05,Trondheim - Voll,13.6,8.5,4.3,3.2,1,523430.0,5733.0,1014.1,1001.7,1.9513144651,4.6996890936,2236,1860
2015-09-06,Trondheim - Voll,12.0,7.0,3.9,2.0,1,622390.0,6713.2,1019.5,1014.3,2.1944481485,5.9505184136,2205,1901
2015-09-07,Trondheim - Voll,10.6,8.5,6.6,4.0,1,262340.0,3600.4,1024.9,1017.7,2.3081466365,6.3065289556,2420,1950
2015-09-08,Trondheim - Voll,13.0,10.1,4.7,1.9,1,455890.0,5920.5,1029.6,1024.3,2.3922904712,6.9997212455,2410,1976
2015-09-09,Trondheim - Voll,14.8,7.9,2.7,0.2,1,645700.0,8008.3,1031.7,1029.4,5.9348741061,19.1035946591,2410,1976
2015-09-10,Trondheim - Voll,18.1,5.8,2.8,0.0,0,657970.0,8351.3,1032.9,1030.6,9.0206926417,21.4180479667,2410,1976
2015-09-11,Trondheim - Voll,22.7,7.3,5.3,0.0,0,676000.0,8490.3,1031.9,1027.2,9.3432744167,21.8142521806,2417,1971
2015-09-12,Trondheim - Voll,18.6,12.6,6.9,0.0,0,622920.0,7224.4,1028.4,1021.8,4.7826615444,10.4442049653,2166,1856
2015-09-13,Trondheim - Voll,18.3,12.0,7.6,0.0,0,551130.0,5920.1,1021.0,1015.0,3.2411749514,7.4596876819,2183,1875
2015-09-14,Trondheim - Voll,17.9,13.7,7.7,0.0,0,357350.0,4156.2,1015.2,1009.1,5.5576362625,10.9553935889,2477,1989
2015-09-15,Trondheim - Voll,17.2,14.3,5.5,0.0,0,312860.0,3644.9,1008.8,999.0,4.8940666042,11.4195161556,2476,2022
2015-09-16,Trondheim - Voll,16.6,11.4,6.3,0.0,0,515130.0,5044.7,1002.3,999.6,1.2097926583,6.4360434292,2452,2002
2015-09-17,Trondheim - Voll,13.1,7.8,6.2,0.0,0,219730.0,2186.6,1001.9,989.6,4.2671781286,12.421448591,2478,2020
2015-09-18,Trondheim - Voll,12.8,10.4,6.2,2.6,1,211990.0,2087.3,1003.5,990.0,3.9654381956,6.1260702109,2414,1952
2015-09-19,Trondheim - Voll,11.4,8.6,6.4,19.5,1,259320.0,2668.2,1015.7,1003.9,1.6794049525,4.2973219358,2240,1968
2015-09-20,Trondheim - Voll,10.3,8.2,5.7,9.2,1,281950.0,3327.1,1018.2,1015.9,2.1422103,4.5995309146,2195,1914
2015-09-21,Trondheim - Voll,11.9,7.8,3.0,1.4,1,372410.0,3989.2,1016.4,1006.3,3.6472102551,8.8598620145,2420,1938
2015-09-22,Trondheim - Voll,15.7,8.1,4.2,0.0,0,371930.0,4014.1,1005.8,1001.9,4.5980175674,16.9451183132,2389,1944
2015-09-23,Trondheim - Voll,14.6,8.0,2.9,0.1,1,393100.0,3876.6,1006.2,1002.4,4.8089924785,15.0107819195,2383,1939
2015-09-24,Trondheim - Voll,18.0,8.5,6.2,0.3,1,352110.0,3949.6,1006.2,1001.2,5.9771419958,18.062089266,2380,1936
2015-09-25,Trondheim - Voll,14.3,8.1,6.4,7.5,1,371560.0,3300.8,1013.0,999.4,2.8688785675,7.1641540242,2386,1952
2015-09-26,Trondheim - Voll,11.2,6.7,6.1,4.0,1,336240.0,3119.3,1025.6,1013.3,2.6186335785,4.9090666076,2222,1951
2015-09-27,Trondheim - Voll,11.1,8.6,7.4,2.0,1,155500.0,1631.3,1037.1,1025.9,3.025070275,4.7664778652,2168,1889
2015-09-28,Trondheim - Voll,12.4,6.7,2.7,1.1,1,328950.0,3381.9,1038.6,1034.3,8.0172573396,16.5634939896,2450,1989
2015-09-29,Trondheim - Voll,16.3,7.1,3.3,0.0,0,415580.0,4483.1,1033.6,1028.3,6.6989990806,18.1759218028,2419,1989
2015-09-30,Trondheim - Voll,13.2,10.1,7.0,2.1,1,195600.0,2094.7,1031.8,1022.0,3.0415274304,8.8653923087,2417,1987
2015-10-01,Trondheim - Voll,12.4,9.1,11.5,6.6,1,142630.0,1387.4,1022.2,1007.3,2.5937101609,4.3562232,2478,2038
2015-10-02,Trondheim - Voll,13.1,8.1,13.3,16.9,1,197320.0,2009.7,1013.9,1003.2,5.2094967348,12.5863742522,2511,2091
2015-10-03,Trondheim - Voll,11.2,6.5,7.0,6.7,1,229570.0,2322.6,1015.3,1009.0,4.1023719833,8.8961108792,2232,1974
2015-10-04,Trondheim - Voll,9.8,4.7,4.1,1.2,1,183400.0,1656.9,1019.9,1009.5,4.1333507826,8.6517701348,2258,1965
2015-10-05,Trondheim - Voll,13.3,0.5,5.0,0.7,1,373720.0,2982.1,1021.0,1018.1,4.9802941417,11.598572775,2483,2055
2015-10-06,Trondheim - Voll,12.4,7.9,7.8,0.0,0,358200.0,3453.5,1020.7,1018.0,2.2301773333,6.4978602833,2452,2047
2015-10-07,Trondheim - Voll,12.8,6.5,8.7,0.0,0,348100.0,3312.7,1021.0,1019.8,3.012578387,7.4053081174,2481,2071
2015-10-08,Trondheim - Voll,12.2,7.1,8.0,0.0,0,264720.0,2367.4,1022.6,1019.5,3.8804684375,9.5838814292,2499,2086
2015-10-09,Trondheim - Voll,9.2,5.8,4.6,0.5,1,206740.0,2041.8,1026.9,1022.9,6.5762154833,9.9499725,2516,2109
2015-10-10,Trondheim - Voll,10.1,5.4,2.6,1.2,1,222430.0,1911.5,1029.6,1026.8,5.7839511217,10.1557667652,2349,2123
2015-10-11,Trondheim - Voll,8.0,1.3,2.2,0.0,0,314220.0,2509.4,1030.2,1028.6,6.3501216708,9.0971634958,2377,2068
2015-10-12,Trondheim - Voll,9.7,0.3,1.8,0.0,0,281550.0,2040.0,1028.6,1027.1,10.1434258749,21.6723382486,2622,2187
2015-10-13,Trondheim - Voll,10.2,4.1,3.8,0.0,0,146400.0,981.93,1028.9,1027.9,5.5314981479,15.1338244958,2599,2178
2015-10-14,Trondheim - Voll,10.4,3.5,4.5,0.0,0,251890.0,1687.2,1029.3,1026.9,6.5080791035,17.3213055611,2599,2178
2015-10-15,Trondheim - Voll,8.8,2.2,3.3,0.0,0,136100.0,1106.9,1027.9,1026.9,6.4786072972,20.7331878889,2599,2178
2015-10-16,Trondheim - Voll,12.2,8.1,4.3,0.0,0,177920.0,1410.3,1027.7,1025.0,6.2576096354,18.7950774951,2615,2194
2015-10-17,Trondheim - Voll,10.9,6.9,3.8,0.0,0,167290.0,1451.4,1025.7,1024.1,3.3414758051,6.8862143167,2574,2291
2015-10-18,Trondheim - Voll,10.4,7.8,2.8,0.1,1,156270.0,1341.6,1025.2,1024.0,5.2242756014,13.0672379389,2572,2375
2015-10-19,Trondheim - Voll,8.6,6.2,3.7,0.0,0,157730.0,1158.9,1024.8,1020.9,6.0981045653,20.2375925646,2756,2371
2015-10-20,Trondheim - Voll,7.5,1.4,3.2,0.0,0,167780.0,897.37,1020.3,1012.4,4.6679614389,19.6728788847,2664,2263
2015-10-21,Trondheim - Voll,9.3,3.6,6.6,0.0,0,73077.0,299.48,1011.0,990.4,1.912406028,9.0277410977,2666,2265
2015-10-22,Trondheim - Voll,12.9,6.2,3.8,8.1,1,117560.0,546.24,992.2,983.6,5.8650951182,10.8687505992,2669,2266
2015-10-23,Trondheim - Voll,9.6,7.8,8.2,5.1,1,141880.0,874.89,1010.3,990.8,4.274941521,7.53211695,2680,2268
2015-10-24,Trondheim - Voll,11.7,4.3,7.3,1.8,1,97954.0,591.64,1006.0,994.0,3.7722177431,7.1298321778,2529,2250
2015-10-25,Trondheim - Voll,11.8,3.4,9.2,2.8,1,121920.0,441.57,1016.6,999.2,1.2666209058,2.2582643565,2525,2333
2015-10-26,Trondheim - Voll,9.3,2.6,4.8,1.3,1,92023.0,530.74,1017.0,1014.5,3.3178270924,9.5615850889,2681,2305
2015-10-27,Trondheim - Voll,8.9,1.9,5.7,4.9,1,112240.0,833.17,1025.6,1018.5,8.6177694729,19.4169059125,2622,2227
2015-10-28,Trondheim - Voll,5.2,-1.2,2.2,0.0,0,125980.0,999.86,1024.2,1022.1,15.0813785521,32.9258368458,2602,2210
2015-10-29,Trondheim - Voll,7.9,-1.2,2.9,0.0,0,154590.0,1142.6,1024.1,1018.9,15.95279345,24.5297674958,2597,2205
2015-10-30,Trondheim - Voll,9.4,0.0,2.5,0.0,0,121180.0,958.57,1028.4,1021.4,13.0832241208,20.104589475,2627,2223
2015-10-31,Trondheim - Voll,14.1,8.0,7.3,1.7,1,83414.0,595.77,1023.1,1011.5,3.8255081565,7.2369489043,2543,2262
2015-11-01,Trondheim - Voll,14.6,7.9,8.2,2.2,1,71856.0,392.87,1015.8,1012.1,3.9474580958,6.5427151375,2604,2312
2015-11-02,Trondheim - Voll,13.1,8.9,10.5,3.6,1,65382.0,446.24,1016.3,1011.1,2.8581111458,5.4955644875,2956,2377
2015-11-03,Trondheim - Voll,12.2,6.6,5.2,0.4,1,69274.0,370.88,1015.8,1010.9,6.4463105625,19.1576180958,2984,2493
2015-11-04,Trondheim - Voll,9.6,5.2,4.0,1.6,1,109070.0,499.0,1020.6,1011.6,5.0983715348,10.5434675043,2984,2493
2015-11-05,Trondheim - Voll,7.2,0.0,2.7,0.1,1,77914.0,345.63,1020.3,1015.9,8.5272059762,37.147548481,2984,2493
2015-11-06,Trondheim - Voll,5.3,1.5,1.6,0.0,0,102050.0,395.94,1016.1,1007.4,16.4428429031,42.7087494964,2964,2499
2015-11-07,Trondheim - Voll,12.0,3.2,5.0,1.5,1,88202.0,286.59,1008.0,1001.5,9.3234500389,17.2654219646,2856,2401
2015-11-08,Trondheim - Voll,8.5,3.9,5.3,2.0,1,93318.0,252.18,1014.3,997.5,5.8650364609,14.2585200065,2671,2371
2015-11-09,Trondheim - Voll,9.6,6.5,9.1,0.0,0,63336.0,185.2,994.4,985.9,4.0333333333,20.3875,3032,2437
2015-11-10,Trondheim - Voll,8.4,5.0,5.6,0.7,1,36820.0,144.31,996.1,988.2,5.1592549202,9.6009285026,3060,2556
2015-11-11,Trondheim - Voll,6.2,3.2,6.1,12.8,1,49787.0,174.07,1002.5,996.6,3.1602690451,5.5190693417,3060,2556
2015-11-12,Trondheim - Voll,6.2,1.3,4.1,2.1,1,68263.0,246.44,1009.4,1001.1,6.5311097451,17.4676223063,3060,2556
2015-11-13,Trondheim - Voll,9.2,0.9,7.5,0.1,1,67835.0,225.19,1006.7,993.4,6.2040020715,26.596425534,3040,2562
2015-11-14,Trondheim - Voll,6.6,-1.1,6.5,0.0,0,51734.0,128.49,993.6,988.6,6.8698860306,21.1780238604,2929,2461
2015-11-15,Trondheim - Voll,5.0,1.6,3.6,1.5,1,34425.0,88.703,1005.2,990.9,7.2390749361,9.5099131299,2739,2430
2015-11-16,Trondheim - Voll,5.4,-1.3,8.2,0.0,0,20861.0,58.304,1004.4,986.7,2.8553346875,7.4673332917,3019,2467
2015-11-17,Trondheim - Voll,5.3,-0.6,7.2,3.3,1,64782.0,149.59,990.1,986.1,15.9895957125,24.7296562847,3049,2500
2015-11-18,Trondheim - Voll,1.8,-3.2,3.9,0.0,0,35534.0,104.09,995.9,987.6,11.0433600917,20.2589465451,3006,2464
2015-11-19,Trondheim - Voll,1.7,-1.1,3.1,0.5,1,31599.0,77.272,999.6,994.0,6.4958357431,10.2555217167,2920,2315
2015-11-20,Trondheim - Voll,0.9,-0.8,5.2,0.4,1,46108.0,74.153,1000.9,998.1,6.2853126681,10.8351303945,2919,2419
2015-11-21,Trondheim - Voll,-0.2,-3.4,4.2,0.6,1,40529.0,92.753,1006.6,1000.4,6.3002417194,7.5346783632,2761,2388
2015-11-22,Trondheim - Voll,-0.2,-2.7,4.8,0.9,1,38302.0,115.5,1010.5,1007.1,3.5075833167,4.5829043417,2635,2332
2015-11-23,Trondheim - Voll,3.3,-0.2,4.8,7.3,1,47160.0,223.44,1009.7,998.8,6.5282551532,14.5571116825,2994,2444
2015-11-24,Trondheim - Voll,3.8,-0.1,3.9,2.2,1,38008.0,143.79,997.9,991.1,15.9198886243,22.2031448187,3023,2477
2015-11-25,Trondheim - Voll,3.4,-0.6,5.8,0.0,0,38457.0,87.657,999.6,989.7,3.9597998768,6.6328893181,3023,2477
2015-11-26,Trondheim - Voll,6.7,1.3,6.4,0.8,1,13469.0,43.535,1002.0,987.3,1.8541666667,2.1083333333,3023,2477
2015-11-27,Trondheim - Voll,9.1,5.0,8.8,8.4,1,14722.0,43.444,990.6,980.6,3.8095595877,5.8930501807,3003,2488
2015-11-28,Trondheim - Voll,7.0,-0.7,5.1,10.3,1,37435.0,70.2,986.0,981.0,4.9244046116,7.6599963768,2833,2451
2015-11-29,Trondheim - Voll,5.0,-0.9,7.3,0.0,0,15204.0,11.264,979.9,973.8,8.1970778043,13.7921767942,2799,2475
2015-11-30,Trondheim - Voll,2.8,-3.0,8.1,0.0,0,19481.0,17.291,989.9,975.1,3.8572880204,10.1052145667,3213,2690
2015-12-01,Trondheim - Voll,3.0,-0.1,7.7,6.9,1,22352.0,28.302,1010.5,990.4,2.8015424083,6.4546172042,3206,2642
2015-12-02,Trondheim - Voll,6.0,-0.3,6.3,1.5,1,10002.0,26.893,1010.8,996.6,2.7993193652,5.9357091065,3196,2634
2015-12-03,Trondheim - Voll,4.9,-0.5,8.2,4.4,1,27026.0,65.698,1010.8,1006.1,4.2156610042,9.5075940208,3242,2673
2015-12-04,Trondheim - Voll,4.0,-1.4,5.9,0.1,1,18923.0,51.937,1006.3,993.0,5.8553489771,10.8760754729,3186,2608
2015-12-05,Trondheim - Voll,7.9,-1.1,10.2,0.2,1,10182.0,23.028,990.8,976.1,1.7746266595,3.5753004786,3074,2637
2015-12-06,Trondheim - Voll,4.1,0.9,10.7,3.6,1,27188.0,64.952,990.3,977.7,1.7816576737,3.38107885,2975,2596
2015-12-07,Trondheim - Voll,6.2,1.6,11.4,13.6,1,20951.0,42.716,1028.4,993.2,4.8559386375,10.3161634563,3139,2640
2015-12-08,Trondheim - Voll,8.9,-0.6,6.9,2.2,1,6320.4,17.125,1026.9,1004.5,3.7763918421,7.0154537079,3079,2540
2015-12-09,Trondheim - Voll,9.4,2.9,7.2,2.6,1,20868.0,37.186,1009.9,1000.3,5.8142462646,10.42851055,3032,2501
2015-12-10,Trondheim - Voll,6.9,1.8,9.3,1.6,1,21897.0,36.428,997.7,990.8,6.1915543795,10.1703411523,3006,2480
2015-12-11,Trondheim - Voll,4.8,1.4,8.4,0.4,1,11582.0,21.958,995.1,992.3,4.723792435,6.3398500125,2980,2454
2015-12-12,Trondheim - Voll,3.3,0.4,6.5,7.6,1,18162.0,38.119,1010.3,995.3,8.5208868083,11.2704770438,2910,2496
2015-12-13,Trondheim - Voll,1.6,-0.5,3.9,0.0,0,18880.0,39.352,1017.6,1010.1,5.0824056042,6.1500435313,2846,2483
2015-12-14,Trondheim - Voll,0.2,-4.5,3.9,1.3,1,14907.0,31.014,1019.2,1017.8,6.0908568708,9.7012671333,3106,2562
2015-12-15,Trondheim - Voll,2.2,-1.0,6.0,2.0,1,19235.0,42.876,1023.4,1019.9,5.1676524083,8.8805830979,3107,2578
2015-12-16,Trondheim - Voll,3.5,-2.3,5.2,2.3,1,20188.0,50.918,1023.0,1010.3,7.2875,10.625,3188,2645
2015-12-17,Trondheim - Voll,1.3,-2.4,2.8,1.8,1,12745.0,32.427,1009.5,995.8,15.6690561283,22.6425520783,3188,2645
2015-12-18,Trondheim - Voll,5.9,0.0,4.9,3.1,1,12421.0,27.163,995.9,990.5,13.5762432826,18.2686772739,3176,2643
2015-12-19,Trondheim - Voll,5.8,1.9,6.6,5.2,1,14570.0,36.773,1001.8,991.3,10.9571091396,14.1654244896,2862,2492
2015-12-20,Trondheim - Voll,7.7,4.0,3.9,1.7,1,11936.0,26.501,992.6,988.2,12.6877645292,14.4980623208,2892,2459
2015-12-21,Trondheim - Voll,6.9,2.2,6.5,8.2,1,14687.0,27.509,987.9,984.3,6.0291708043,10.9892341783,3058,2532
2015-12-22,Trondheim - Voll,6.7,1.2,6.0,0.4,1,21327.0,35.959,994.0,985.3,7.2207625521,12.5026789083,3029,2510
2015-12-23,Trondheim - Voll,5.6,0.8,5.2,0.2,1,16673.0,26.162,997.4,988.2,6.9439383515,12.80460575,2996,2483
2015-12-24,Trondheim - Voll,9.1,2.5,9.7,0.0,0,15270.0,36.749,999.8,983.7,4.3166908169,5.9770929218,2814,2353
2015-12-25,Trondheim - Voll,10.0,1.1,12.6,0.7,1,12835.0,24.501,1007.5,981.9,3.681654123,6.0741892508,2734,2352
2015-12-26,Trondheim - Voll,2.2,-3.6,9.1,13.2,1,14646.0,32.505,1020.6,1007.9,3.1144726294,6.2212559571,2712,2338
2015-12-27,Trondheim - Voll,-1.9,-8.5,4.7,6.1,1,25221.0,87.543,1025.3,1015.9,25.312918475,27.2461369451,2657,2241
2015-12-28,Trondheim - Voll,-2.8,-9.7,3.2,0.0,0,24290.0,75.004,1031.8,1026.1,30.9973165035,32.5425039931,2880,2318
2015-12-29,Trondheim - Voll,4.5,-3.7,8.4,0.0,0,17503.0,36.751,1027.6,1022.1,8.2746972227,10.804666222,2809,2349
2015-12-30,Trondheim - Voll,7.0,1.6,13.2,0.1,1,13264.0,29.622,1022.1,1008.4,3.939933387,5.0437450819,2818,2357
2015-12-31,Trondheim - Voll,8.6,2.1,13.5,0.0,0,3683.1,7.1023,1012.5,1008.2,5.7163342043,11.3009514239,2879,2408
2016-01-01,Trondheim - Voll,5.7,2.9,11.6,0.0,0,15359.0,30.871,1028.0,1012.3,9.7381515,17.0732354261,2917,2534
2016-01-02,Trondheim - Voll,4.2,-3.3,8.0,0.0,0,23326.0,54.323,1032.3,1028.0,5.0085556743,12.7359338215,2892,2499
2016-01-03,Trondheim - Voll,-2.9,-7.3,8.6,0.0,0,25285.0,55.071,1030.0,1012.5,9.0829922856,24.9872397704,3009,2643
2016-01-04,Trondheim - Voll,-5.9,-9.2,4.7,0.0,0,26001.0,61.178,1012.0,1005.8,10.2030657623,32.5506335196,3053,2526
2016-01-05,Trondheim - Voll,-6.8,-9.7,6.5,0.0,0,26685.0,62.5,1013.2,1006.5,20.3183850625,57.1506661333,2988,2445
2016-01-06,Trondheim - Voll,-8.4,-13.0,3.0,0.0,0,18278.0,51.616,1014.0,1012.4,15.4811443375,34.4071258708,2988,2445
2016-01-07,Trondheim - Voll,-8.5,-12.1,4.9,0.0,0,13421.0,31.293,1012.5,1007.5,8.6463039375,15.2528754958,2988,2445
2016-01-08,Trondheim - Voll,-12.0,-17.3,4.5,0.2,1,29798.0,53.931,1010.9,1006.9,14.051727425,28.9190273375,2961,2422
